"1065",0.44,0.2,0.331875,0,0,0.32375,0.344375
"1066",0.45,0.2,0.310625,0,0,0.306875,0.3825
"1067",0.46,0.2,0.29,0,0,0.2925,0.4175
"1068",0.47,0.2,0.275625,0,0,0.27875,0.445625
"1069",0.48,0.2,0.253125,0,0,0.26625,0.480625
"106",0.03,0.02,0,0.80625,0.104375,0.076875,0.0125
"1070",0.49,0.2,0.091875,0,0,0.250625,0.6575
"1071",0.5,0.2,0,0,0,0.229375,0.770625
"1072",0,0.21,0,0.8675,0.0625,0.0625,0.0075
"1073",0.01,0.21,0,0.856875,0.075625,0.06,0.0075
"1074",0.02,0.21,0,0.8425,0.09125,0.058125,0.008125
"1075",0.03,0.21,0,0.82625,0.105625,0.059375,0.00875
"1076",0.04,0.21,0,0.8075,0.123125,0.06,0.009375
"1077",0.05,0.21,0,0.7825,0.1375,0.070625,0.009375
"1078",0.06,0.21,0,0.75,0.146875,0.089375,0.01375
"1079",0.07,0.21,0,0.719375,0.155625,0.1075,0.0175
"107",0.04,0.02,0,0.795625,0.114375,0.0775,0.0125
"1080",0.08,0.21,0,0.68625,0.16625,0.124375,0.023125
"1081",0.09,0.21,0,0.6575,0.175,0.136875,0.030625
"1082",0.1,0.21,0.603125,0.0225,0.181875,0.156875,0.035625
"1083",0.11,0.21,0.6,0,0.18875,0.17125,0.04
"1084",0.12,0.21,0.57875,0,0.195,0.17875,0.0475
"1085",0.13,0.21,0.554375,0,0.200625,0.191875,0.053125
"1086",0.14,0.21,0.536875,0,0.204375,0.19875,0.06
"1087",0.15,0.21,0.520625,0,0.20375,0.208125,0.0675
"1088",0.16,0.21,0.506875,0,0.206875,0.21125,0.075
"1089",0.17,0.21,0.49875,0,0.2025,0.218125,0.080625
"108",0.05,0.02,0,0.786875,0.123125,0.0775,0.0125
"1090",0.18,0.21,0.48875,0,0.1975,0.22125,0.0925
"1091",0.19,0.21,0.49375,0,0.19125,0.219375,0.095625
"1092",0.2,0.21,0.490625,0,0.171875,0.23,0.1075
"1093",0.21,0.21,0.49625,0,0.161875,0.226875,0.115
"1094",0.22,0.21,0.505,0,0.153125,0.221875,0.12
"1095",0.23,0.21,0.503125,0,0.131875,0.233125,0.131875
"1096",0.24,0.21,0.50625,0,0.125625,0.226875,0.14125
"1097",0.25,0.21,0.515625,0,0.11625,0.221875,0.14625
"1098",0.26,0.21,0.513125,0,0.105,0.228125,0.15375
"1099",0.27,0.21,0.51375,0,0.091875,0.22625,0.168125
"109",0.06,0.02,0,0.75875,0.125625,0.096875,0.01875
"10",0.09,0,0,0.66,0.14,0.165,0.035
"1100",0.28,0.21,0.523125,0,0.081875,0.220625,0.174375
"1101",0.29,0.21,0.5275,0,0.074375,0.215625,0.1825
"1102",0.3,0.21,0.52875,0,0.06875,0.2125,0.19
"1103",0.31,0.21,0.5075,0,0.056875,0.231875,0.20375
"1104",0.32,0.21,0.488125,0,0.06625,0.23125,0.214375
"1105",0.33,0.21,0.489375,0,0.05625,0.231875,0.2225
"1106",0.34,0.21,0.451875,0,0.079375,0.23875,0.23
"1107",0.35,0.21,0.4975,0,0.023125,0.24,0.239375
"1108",0.36,0.21,0.430625,0,0.05125,0.260625,0.2575
"1109",0.37,0.21,0.448125,0,0.021875,0.26625,0.26375
"110",0.07,0.02,0,0.725,0.134375,0.118125,0.0225
"1110",0.38,0.21,0.4425,0,0.015,0.270625,0.271875
"1111",0.39,0.21,0.439375,0,0,0.283125,0.2775
"1112",0.4,0.21,0.415625,0,0,0.299375,0.285
"1113",0.41,0.21,0.39375,0,0,0.314375,0.291875
"1114",0.42,0.21,0.371875,0,0,0.33,0.298125
"1115",0.43,0.21,0.339375,0,0,0.32875,0.331875
"1116",0.44,0.21,0.314375,0,0,0.31125,0.374375
"1117",0.45,0.21,0.30375,0,0,0.2975,0.39875
"1118",0.46,0.21,0.2875,0,0,0.285625,0.426875
"1119",0.47,0.21,0.265,0,0,0.266875,0.468125
"111",0.08,0.02,0,0.699375,0.134375,0.14,0.02625
"1120",0.48,0.21,0.145,0,0,0.2525,0.6025
"1121",0.49,0.21,0.00125,0,0,0.231875,0.766875
"1122",0.5,0.21,0,0,0,0.214375,0.785625
"1123",0,0.22,0,0.86625,0.063125,0.063125,0.0075
"1124",0.01,0.22,0,0.85625,0.075,0.06125,0.0075
"1125",0.02,0.22,0,0.84375,0.089375,0.05875,0.008125
"1126",0.03,0.22,0,0.825625,0.10625,0.059375,0.00875
"1127",0.04,0.22,0,0.808125,0.1225,0.06,0.009375
"1128",0.05,0.22,0,0.783125,0.136875,0.070625,0.009375
"1129",0.06,0.22,0,0.749375,0.1475,0.089375,0.01375
"112",0.09,0.02,0,0.670625,0.13875,0.1575,0.033125
"1130",0.07,0.22,0,0.7175,0.15625,0.10875,0.0175
"1131",0.08,0.22,0,0.685,0.1675,0.124375,0.023125
"1132",0.09,0.22,0,0.656875,0.175625,0.136875,0.030625
"1133",0.1,0.22,0.624375,0,0.183125,0.156875,0.035625
"1134",0.11,0.22,0.596875,0,0.19125,0.171875,0.04
"1135",0.12,0.22,0.576875,0,0.196875,0.17875,0.0475
"1136",0.13,0.22,0.55375,0,0.200625,0.191875,0.05375
"1137",0.14,0.22,0.53625,0,0.205,0.19875,0.06
"1138",0.15,0.22,0.51875,0,0.205625,0.208125,0.0675
"1139",0.16,0.22,0.508125,0,0.205625,0.210625,0.075625
"113",0.1,0.02,0,0.65125,0.14625,0.166875,0.035625
"1140",0.17,0.22,0.5,0,0.2,0.218125,0.081875
"1141",0.18,0.22,0.49375,0,0.193125,0.220625,0.0925
"1142",0.19,0.22,0.49875,0,0.18625,0.218125,0.096875
"1143",0.2,0.22,0.49625,0,0.166875,0.22875,0.108125
"1144",0.21,0.22,0.499375,0,0.15875,0.225,0.116875
"1145",0.22,0.22,0.508125,0,0.15,0.21875,0.123125
"1146",0.23,0.22,0.50625,0,0.128125,0.23125,0.134375
"1147",0.24,0.22,0.51,0,0.121875,0.226875,0.14125
"1148",0.25,0.22,0.52125,0,0.110625,0.219375,0.14875
"1149",0.26,0.22,0.51375,0,0.103125,0.22625,0.156875
"114",0.11,0.02,0,0.63625,0.1475,0.175625,0.040625
"1150",0.27,0.22,0.51625,0,0.088125,0.224375,0.17125
"1151",0.28,0.22,0.519375,0,0.081875,0.220625,0.178125
"1152",0.29,0.22,0.52625,0,0.07125,0.21625,0.18625
"1153",0.3,0.22,0.515,0,0.069375,0.221875,0.19375
"1154",0.31,0.22,0.439375,0,0.1175,0.234375,0.20875
"1155",0.32,0.22,0.40875,0,0.138125,0.235,0.218125
"1156",0.33,0.22,0.39375,0,0.141875,0.238125,0.22625
"1157",0.34,0.22,0.36625,0,0.154375,0.245,0.234375
"1158",0.35,0.22,0.415625,0,0.09125,0.25125,0.241875
"1159",0.36,0.22,0.438125,0,0.0325,0.27,0.259375
"115",0.12,0.02,0,0.6075,0.15,0.194375,0.048125
"1160",0.37,0.22,0.42625,0,0.02875,0.2775,0.2675
"1161",0.38,0.22,0.4225,0,0.02,0.281875,0.275625
"1162",0.39,0.22,0.423125,0,0,0.295,0.281875
"1163",0.4,0.22,0.404375,0,0,0.3075,0.288125
"1164",0.41,0.22,0.3825,0,0,0.3225,0.295
"1165",0.42,0.22,0.358125,0,0,0.325625,0.31625
"1166",0.43,0.22,0.328125,0,0,0.319375,0.3525
"1167",0.44,0.22,0.31,0,0,0.30375,0.38625
"1168",0.45,0.22,0.293125,0,0,0.2925,0.414375
"1169",0.46,0.22,0.27125,0,0,0.274375,0.454375
"116",0.13,0.02,0,0.6,0.1575,0.1925,0.05
"1170",0.47,0.22,0.2275,0,0,0.25375,0.51875
"1171",0.48,0.22,0.005625,0,0,0.2375,0.756875
"1172",0.49,0.22,0,0,0,0.21125,0.78875
"1173",0.5,0.22,0,0,0,0.185625,0.814375
"1174",0,0.23,0,0.8675,0.0625,0.0625,0.0075
"1175",0.01,0.23,0,0.85625,0.075,0.06125,0.0075
"1176",0.02,0.23,0,0.843125,0.089375,0.059375,0.008125
"1177",0.03,0.23,0,0.825,0.10625,0.06,0.00875
"1178",0.04,0.23,0,0.8075,0.12375,0.059375,0.009375
"1179",0.05,0.23,0,0.7825,0.1375,0.070625,0.009375
"117",0.14,0.02,0,0.57375,0.158125,0.21125,0.056875
"1180",0.06,0.23,0,0.75,0.146875,0.089375,0.01375
"1181",0.07,0.23,0,0.715,0.158125,0.109375,0.0175
"1182",0.08,0.23,0,0.684375,0.1675,0.125,0.023125
"1183",0.09,0.23,0.646875,0.009375,0.17625,0.136875,0.030625
"1184",0.1,0.23,0.6225,0,0.185,0.15625,0.03625
"1185",0.11,0.23,0.59625,0,0.191875,0.17125,0.040625
"1186",0.12,0.23,0.57625,0,0.1975,0.1775,0.04875
"1187",0.13,0.23,0.55375,0,0.2,0.190625,0.055625
"1188",0.14,0.23,0.535,0,0.20625,0.1975,0.06125
"1189",0.15,0.23,0.51875,0,0.204375,0.20875,0.068125
"118",0.15,0.02,0,0.566875,0.164375,0.208125,0.060625
"1190",0.16,0.23,0.50875,0,0.205,0.210625,0.075625
"1191",0.17,0.23,0.50125,0,0.19875,0.2175,0.0825
"1192",0.18,0.23,0.49875,0,0.188125,0.220625,0.0925
"1193",0.19,0.23,0.501875,0,0.183125,0.21625,0.09875
"1194",0.2,0.23,0.50125,0,0.16125,0.228125,0.109375
"1195",0.21,0.23,0.504375,0,0.154375,0.225625,0.115625
"1196",0.22,0.23,0.5175,0,0.140625,0.218125,0.12375
"1197",0.23,0.23,0.506875,0,0.1275,0.22875,0.136875
"1198",0.24,0.23,0.513125,0,0.11875,0.224375,0.14375
"1199",0.25,0.23,0.52125,0,0.110625,0.216875,0.15125
"119",0.16,0.02,0,0.541875,0.164375,0.225625,0.068125
"11",0.1,0,0,0.66,0.14,0.165,0.035
"1200",0.26,0.23,0.51625,0,0.099375,0.225,0.159375
"1201",0.27,0.23,0.51375,0,0.0875,0.22625,0.1725
"1202",0.28,0.23,0.515625,0,0.08125,0.223125,0.18
"1203",0.29,0.23,0.518125,0,0.0725,0.22125,0.188125
"1204",0.3,0.23,0.42375,0,0.14875,0.23125,0.19625
"1205",0.31,0.23,0.24625,0,0.301875,0.24125,0.210625
"1206",0.32,0.23,0.320625,0,0.218125,0.240625,0.220625
"1207",0.33,0.23,0.31875,0,0.20625,0.245,0.23
"1208",0.34,0.23,0.423125,0,0.088125,0.25125,0.2375
"1209",0.35,0.23,0.439375,0,0.05625,0.25875,0.245625
"120",0.17,0.02,0,0.535,0.170625,0.22375,0.070625
"1210",0.36,0.23,0.42125,0,0.035625,0.28125,0.261875
"1211",0.37,0.23,0.411875,0,0.031875,0.2875,0.26875
"1212",0.38,0.23,0.41125,0,0.014375,0.29625,0.278125
"1213",0.39,0.23,0.4125,0,0,0.301875,0.285625
"1214",0.4,0.23,0.389375,0,0,0.32,0.290625
"1215",0.41,0.23,0.36875,0,0,0.325625,0.305625
"1216",0.42,0.23,0.34125,0,0,0.324375,0.334375
"1217",0.43,0.23,0.316875,0,0,0.306875,0.37625
"1218",0.44,0.23,0.29625,0,0,0.29625,0.4075
"1219",0.45,0.23,0.28125,0,0,0.279375,0.439375
"121",0.18,0.02,0,0.510625,0.17,0.24,0.079375
"1220",0.46,0.23,0.263125,0,0,0.26,0.476875
"1221",0.47,0.23,0.055625,0,0,0.235,0.709375
"1222",0.48,0.23,0,0,0,0.208125,0.791875
"1223",0.49,0.23,0,0,0,0.189375,0.810625
"1224",0.5,0.23,0,0,0,0.176875,0.823125
"1225",0,0.24,0,0.86875,0.061875,0.061875,0.0075
"1226",0.01,0.24,0,0.855625,0.075625,0.06125,0.0075
"1227",0.02,0.24,0,0.843125,0.08875,0.060625,0.0075
"1228",0.03,0.24,0,0.82625,0.105,0.06,0.00875
"1229",0.04,0.24,0,0.8075,0.12375,0.06,0.00875
"122",0.19,0.02,0,0.504375,0.175625,0.2375,0.0825
"1230",0.05,0.24,0,0.78125,0.13875,0.070625,0.009375
"1231",0.06,0.24,0,0.74875,0.14875,0.08875,0.01375
"1232",0.07,0.24,0,0.71375,0.159375,0.109375,0.0175
"1233",0.08,0.24,0.3425,0.340625,0.168125,0.125625,0.023125
"1234",0.09,0.24,0.655,0,0.1775,0.136875,0.030625
"1235",0.1,0.24,0.6225,0,0.185,0.155625,0.036875
"1236",0.11,0.24,0.595,0,0.1925,0.17125,0.04125
"1237",0.12,0.24,0.574375,0,0.199375,0.176875,0.049375
"1238",0.13,0.24,0.553125,0,0.200625,0.19,0.05625
"1239",0.14,0.24,0.535,0,0.206875,0.195625,0.0625
"123",0.2,0.02,0,0.498125,0.18125,0.235625,0.085
"1240",0.15,0.24,0.519375,0,0.203125,0.208125,0.069375
"1241",0.16,0.24,0.509375,0,0.204375,0.21,0.07625
"1242",0.17,0.24,0.504375,0,0.194375,0.2175,0.08375
"1243",0.18,0.24,0.5025,0,0.184375,0.219375,0.09375
"1244",0.19,0.24,0.50875,0,0.176875,0.214375,0.1
"1245",0.2,0.24,0.505,0,0.1575,0.2275,0.11
"1246",0.21,0.24,0.5075,0,0.15125,0.223125,0.118125
"1247",0.22,0.24,0.51875,0,0.14,0.21625,0.125
"1248",0.23,0.24,0.511875,0,0.121875,0.22875,0.1375
"1249",0.24,0.24,0.515625,0,0.11625,0.22375,0.144375
"124",0.21,0.02,0,0.474375,0.18,0.25125,0.094375
"1250",0.25,0.24,0.520625,0,0.11,0.216875,0.1525
"1251",0.26,0.24,0.515,0,0.095,0.22875,0.16125
"1252",0.27,0.24,0.509375,0,0.086875,0.229375,0.174375
"1253",0.28,0.24,0.513125,0,0.07875,0.225625,0.1825
"1254",0.29,0.24,0.509375,0,0.07375,0.22625,0.190625
"1255",0.3,0.24,0.18875,0,0.375625,0.238125,0.1975
"1256",0.31,0.24,0.34125,0,0.200625,0.24375,0.214375
"1257",0.32,0.24,0.34875,0,0.18125,0.24625,0.22375
"1258",0.33,0.24,0.435625,0,0.07625,0.25625,0.231875
"1259",0.34,0.24,0.420625,0,0.076875,0.261875,0.240625
"125",0.22,0.02,0,0.468125,0.185625,0.2475,0.09875
"1260",0.35,0.24,0.420625,0,0.06,0.27,0.249375
"1261",0.36,0.24,0.4125,0,0.02875,0.29375,0.265
"1262",0.37,0.24,0.400625,0,0.0275,0.300625,0.27125
"1263",0.38,0.24,0.398125,0,0.014375,0.306875,0.280625
"1264",0.39,0.24,0.40125,0,0,0.31125,0.2875
"1265",0.4,0.24,0.378125,0,0,0.328125,0.29375
"1266",0.41,0.24,0.36125,0,0,0.31375,0.325
"1267",0.42,0.24,0.3325,0,0,0.308125,0.359375
"1268",0.43,0.24,0.31125,0,0,0.293125,0.395625
"1269",0.44,0.24,0.29,0,0,0.273125,0.436875
"126",0.23,0.02,0,0.461875,0.19125,0.24625,0.100625
"1270",0.45,0.24,0.276875,0,0,0.25375,0.469375
"1271",0.46,0.24,0.149375,0,0,0.234375,0.61625
"1272",0.47,0.24,0,0,0,0.201875,0.798125
"1273",0.48,0.24,0,0,0,0.19125,0.80875
"1274",0.49,0.24,0,0,0,0.179375,0.820625
"1275",0.5,0.24,0,0,0,0.16625,0.83375
"1276",0,0.25,0,0.87,0.06125,0.06125,0.0075
"1277",0.01,0.25,0,0.856875,0.074375,0.06125,0.0075
"1278",0.02,0.25,0,0.843125,0.08875,0.060625,0.0075
"1279",0.03,0.25,0,0.826875,0.105,0.059375,0.00875
"127",0.24,0.02,0,0.44,0.188125,0.260625,0.11125
"1280",0.04,0.25,0,0.80625,0.124375,0.060625,0.00875
"1281",0.05,0.25,0,0.779375,0.140625,0.070625,0.009375
"1282",0.06,0.25,0,0.746875,0.149375,0.09,0.01375
"1283",0.07,0.25,0,0.71125,0.16125,0.11,0.0175
"1284",0.08,0.25,0.678125,0.00375,0.169375,0.125625,0.023125
"1285",0.09,0.25,0.654375,0,0.178125,0.13625,0.03125
"1286",0.1,0.25,0.621875,0,0.185625,0.155625,0.036875
"1287",0.11,0.25,0.593125,0,0.19375,0.1725,0.040625
"1288",0.12,0.25,0.5725,0,0.200625,0.178125,0.04875
"1289",0.13,0.25,0.551875,0,0.201875,0.19,0.05625
"128",0.25,0.02,0,0.433125,0.194375,0.256875,0.115625
"1290",0.14,0.25,0.535,0,0.206875,0.195,0.063125
"1291",0.15,0.25,0.519375,0,0.2025,0.2075,0.070625
"1292",0.16,0.25,0.51,0,0.20375,0.209375,0.076875
"1293",0.17,0.25,0.509375,0,0.189375,0.216875,0.084375
"1294",0.18,0.25,0.506875,0,0.18,0.219375,0.09375
"1295",0.19,0.25,0.51375,0,0.171875,0.21375,0.100625
"1296",0.2,0.25,0.509375,0,0.1525,0.22625,0.111875
"1297",0.21,0.25,0.51375,0,0.145,0.223125,0.118125
"1298",0.22,0.25,0.520625,0,0.135625,0.21875,0.125
"1299",0.23,0.25,0.5125,0,0.121875,0.22625,0.139375
"129",0.26,0.02,0,0.428125,0.19875,0.255625,0.1175
"12",0.11,0,0,0.639375,0.135625,0.185625,0.039375
"1300",0.24,0.25,0.51625,0,0.114375,0.221875,0.1475
"1301",0.25,0.25,0.520625,0,0.10625,0.218125,0.155
"1302",0.26,0.25,0.505,0,0.09875,0.230625,0.165625
"1303",0.27,0.25,0.49,0,0.1025,0.23,0.1775
"1304",0.28,0.25,0.48625,0,0.0975,0.23125,0.185
"1305",0.29,0.25,0.493125,0,0.081875,0.230625,0.194375
"1306",0.3,0.25,0.25,0,0.305,0.243125,0.201875
"1307",0.31,0.25,0.399375,0,0.133125,0.249375,0.218125
"1308",0.32,0.25,0.438125,0,0.081875,0.251875,0.228125
"1309",0.33,0.25,0.385,0,0.11625,0.264375,0.234375
"130",0.27,0.02,0,0.406875,0.195625,0.268125,0.129375
"1310",0.34,0.25,0.38125,0,0.10375,0.2725,0.2425
"1311",0.35,0.25,0.403125,0,0.060625,0.285,0.25125
"1312",0.36,0.25,0.38625,0,0.04625,0.3,0.2675
"1313",0.37,0.25,0.38625,0,0.030625,0.3075,0.275625
"1314",0.38,0.25,0.385,0,0.016875,0.314375,0.28375
"1315",0.39,0.25,0.388125,0,0,0.3225,0.289375
"1316",0.4,0.25,0.36625,0,0,0.318125,0.315625
"1317",0.41,0.25,0.350625,0,0,0.3025,0.346875
"1318",0.42,0.25,0.321875,0,0,0.29375,0.384375
"1319",0.43,0.25,0.3,0,0,0.274375,0.425625
"131",0.28,0.02,0,0.400625,0.200625,0.265625,0.133125
"1320",0.44,0.25,0.2875,0,0,0.25,0.4625
"1321",0.45,0.25,0.2725,0,0,0.220625,0.506875
"1322",0.46,0.25,0.0075,0,0,0.20375,0.78875
"1323",0.47,0.25,0,0,0,0.195,0.805
"1324",0.48,0.25,0,0,0,0.183125,0.816875
"1325",0.49,0.25,0,0,0,0.17375,0.82625
"1326",0.5,0.25,0,0,0,0.161875,0.838125
"1327",0,0.26,0,0.87,0.06125,0.06125,0.0075
"1328",0.01,0.26,0,0.856875,0.07375,0.061875,0.0075
"1329",0.02,0.26,0,0.8425,0.089375,0.060625,0.0075
"132",0.29,0.02,0,0.395625,0.205,0.263125,0.13625
"1330",0.03,0.26,0,0.826875,0.105,0.059375,0.00875
"1331",0.04,0.26,0,0.805625,0.125,0.060625,0.00875
"1332",0.05,0.26,0,0.780625,0.14,0.07,0.009375
"1333",0.06,0.26,0,0.746875,0.149375,0.09,0.01375
"1334",0.07,0.26,0.6775,0.033125,0.161875,0.11,0.0175
"1335",0.08,0.26,0.681875,0,0.16875,0.125625,0.02375
"1336",0.09,0.26,0.65375,0,0.17875,0.13625,0.03125
"1337",0.1,0.26,0.61875,0,0.18875,0.155625,0.036875
"1338",0.11,0.26,0.593125,0,0.194375,0.171875,0.040625
"1339",0.12,0.26,0.57125,0,0.201875,0.178125,0.04875
"133",0.3,0.02,0.000625,0.389375,0.210625,0.26,0.139375
"1340",0.13,0.26,0.55,0,0.203125,0.19,0.056875
"1341",0.14,0.26,0.534375,0,0.2075,0.195,0.063125
"1342",0.15,0.26,0.519375,0,0.2025,0.206875,0.07125
"1343",0.16,0.26,0.51375,0,0.2,0.20875,0.0775
"1344",0.17,0.26,0.511875,0,0.18625,0.215625,0.08625
"1345",0.18,0.26,0.51125,0,0.175625,0.2175,0.095625
"1346",0.19,0.26,0.514375,0,0.166875,0.216875,0.101875
"1347",0.2,0.26,0.5125,0,0.149375,0.225625,0.1125
"1348",0.21,0.26,0.511875,0,0.146875,0.22125,0.12
"1349",0.22,0.26,0.51875,0,0.134375,0.21875,0.128125
"134",0.31,0.02,0,0.384375,0.215625,0.255625,0.144375
"1350",0.23,0.26,0.514375,0,0.118125,0.2275,0.14
"1351",0.24,0.26,0.506875,0,0.120625,0.225,0.1475
"1352",0.25,0.26,0.505,0,0.116875,0.221875,0.15625
"1353",0.26,0.26,0.48875,0,0.110625,0.2325,0.168125
"1354",0.27,0.26,0.49125,0,0.094375,0.235,0.179375
"1355",0.28,0.26,0.495625,0,0.084375,0.2325,0.1875
"1356",0.29,0.26,0.5,0,0.070625,0.233125,0.19625
"1357",0.3,0.26,0.4525,0,0.09125,0.250625,0.205625
"1358",0.31,0.26,0.4175,0,0.10625,0.255,0.22125
"1359",0.32,0.26,0.361875,0,0.149375,0.25875,0.23
"135",0.32,0.02,0,0.366875,0.208125,0.26875,0.15625
"1360",0.33,0.26,0.363125,0,0.130625,0.268125,0.238125
"1361",0.34,0.26,0.358125,0,0.11875,0.27625,0.246875
"1362",0.35,0.26,0.433125,0,0.01625,0.2975,0.253125
"1363",0.36,0.26,0.3775,0,0.044375,0.309375,0.26875
"1364",0.37,0.26,0.375,0,0.03,0.318125,0.276875
"1365",0.38,0.26,0.380625,0,0.0125,0.320625,0.28625
"1366",0.39,0.26,0.37625,0,0,0.323125,0.300625
"1367",0.4,0.26,0.355,0,0,0.30125,0.34375
"1368",0.41,0.26,0.33875,0,0,0.2825,0.37875
"1369",0.42,0.26,0.3125,0,0,0.278125,0.409375
"136",0.33,0.02,0.36375,0,0.21125,0.265625,0.159375
"1370",0.43,0.26,0.293125,0,0,0.248125,0.45875
"1371",0.44,0.26,0.2775,0,0,0.22625,0.49625
"1372",0.45,0.26,0.260625,0,0,0.21,0.529375
"1373",0.46,0.26,0,0,0,0.1975,0.8025
"1374",0.47,0.26,0,0,0,0.19,0.81
"1375",0.48,0.26,0,0,0,0.175625,0.824375
"1376",0.49,0.26,0,0,0,0.166875,0.833125
"1377",0.5,0.26,0,0,0,0.1575,0.8425
"1378",0,0.27,0,0.86875,0.061875,0.061875,0.0075
"1379",0.01,0.27,0,0.856875,0.07375,0.061875,0.0075
"137",0.34,0.02,0.360625,0,0.214375,0.26,0.165
"1380",0.02,0.27,0,0.841875,0.089375,0.06125,0.0075
"1381",0.03,0.27,0,0.826875,0.105,0.059375,0.00875
"1382",0.04,0.27,0,0.805,0.125625,0.060625,0.00875
"1383",0.05,0.27,0,0.78,0.140625,0.07,0.009375
"1384",0.06,0.27,0,0.74625,0.15,0.09,0.01375
"1385",0.07,0.27,0.7075,0.00125,0.1625,0.11125,0.0175
"1386",0.08,0.27,0.680625,0,0.17,0.125625,0.02375
"1387",0.09,0.27,0.653125,0,0.179375,0.136875,0.030625
